line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
9505447,T11928,P1168,PR138,3,884.88
2754469,T11929,P1047,PR105,1,143.98
1563911,T11929,P1064,PR101,4,647.52
2485843,T11929,P1124,PR112,3,1444.53
8603095,T11930,P1035,PR143,2,272.56
3393283,T11931,P1126,PR146,3,1048.53
7010699,T11931,P1184,PR108,2,686.18
6052004,T11931,P1009,PR133,1,444.11
6258303,T11932,P1087,PR116,5,2000.8
1754851,T11932,P1086,PR126,1,253.25
3384187,T11932,P1123,PR128,5,87.75
8472178,T11933,P1037,PR136,3,1459.92
8870704,T11934,P1135,PR142,4,1910.64
3299425,T11934,P1151,PR121,5,1241.75
7632837,T11935,P1197,,1,144.61
9179204,T11935,P1184,PR123,5,1715.45
746816,T11936,P1137,PR106,4,1117.64
300563,T11936,P1072,PR133,3,1485.24
7961084,T11937,P1150,PR147,1,53.43
9594851,T11937,P1106,PR111,4,1054.04
3739634,T11938,P1080,PR122,5,751.65
649454,T11939,P1067,PR114,3,1405.2
4263794,T11939,P1058,PR132,5,2417.45
8904387,T11940,P1067,PR112,1,468.4
3721203,T11940,P1058,PR122,1,483.49
37756,T11941,P1061,PR137,4,603.0
1276842,T11941,P1110,PR131,1,47.25
6991990,T11942,P1137,PR144,5,1397.05
5137253,T11942,P1004,PR149,5,1591.95
8332163,T11943,P1169,PR134,1,470.41
8960544,T11943,P1148,PR100,2,706.62
4824409,T11943,P1169,PR146,5,2352.05
9407903,T11944,P1060,PR144,4,1708.96
9144644,T11945,P1084,PR104,2,914.1
238427,T11945,P1167,PR112,2,36.24
1336757,T11945,P1175,PR104,4,1884.12
8050791,T11946,P1165,PR131,2,79.86
2178983,T11946,P1005,,1,172.82
2835730,T11947,P1187,PR120,3,1269.63
4313297,T11947,P1168,PR123,3,884.88
7154634,T11947,P1106,PR117,2,527.02
6063783,T11948,P1186,PR120,2,325.78
5192422,T11949,P1195,PR109,3,1106.58
1150746,T11950,P1177,PR123,5,2403.95
2037440,T11950,P1019,PR139,2,15.02
1106999,T11950,P1000,PR146,2,249.44
7571417,T11951,P1045,PR120,1,101.65
8396378,T11951,P1086,PR124,1,253.25
2048457,T11952,P1119,PR122,5,1993.1
4669109,T11952,P1123,PR121,5,87.75
1544009,T11952,P1021,PR103,3,829.86
3175930,T11953,P1045,PR133,4,406.6
305808,T11953,P1139,PR105,3,638.1
1064229,T11954,P1196,PR127,1,402.72
5739506,T11954,P1041,PR130,2,796.86
8972610,T11954,P1041,PR134,5,1992.15
499779,T11955,P1122,PR138,3,131.52
1737606,T11956,P1099,PR141,4,587.36
3562810,T11956,P1131,PR122,4,1107.48
8110495,T11957,P1048,PR105,5,85.2
3804254,T11958,P1191,PR115,1,63.49
9352590,T11958,P1168,PR101,4,1179.84
6497407,T11958,P1197,PR123,4,578.44
3340564,T11959,P1164,PR116,3,256.95
7598560,T11959,P1010,PR144,1,391.04
5962983,T11960,P1000,PR100,5,623.6
5682873,T11961,P1170,PR105,3,869.58
5287679,T11962,P1191,PR104,1,63.49
2249483,T11962,P1118,PR144,1,164.86
9418936,T11963,P1152,PR149,5,1196.85
7942835,T11964,P1151,PR128,2,496.7
5716054,T11965,P1141,PR111,5,906.05
544926,T11965,P1030,PR138,5,2126.85
5235468,T11966,P1081,PR146,2,811.26
4923297,T11966,P1137,PR102,4,1117.64
921288,T11966,P1009,PR147,1,444.11
4333243,T11967,P1170,PR100,2,579.72
4708830,T11967,P1097,PR126,2,470.94
8908070,T11968,P1105,PR147,1,67.89
8359870,T11968,P1093,PR123,1,190.91
6826161,T11969,P1189,PR143,3,1224.48
4784111,T11969,P1005,PR118,1,172.82
2305605,T11970,P1047,PR107,1,143.98
1679779,T11970,P1134,PR143,5,717.85
4432538,T11971,P1029,PR146,1,326.57
5340385,T11971,P1196,PR101,3,1208.16
3561979,T11972,P1046,PR129,5,1813.05
823405,T11973,P1020,PR129,2,169.2
9230965,T11973,P1070,PR148,3,159.3
1336526,T11973,P1193,PR138,5,1581.65
9161445,T11974,P1140,PR144,5,638.15
4991995,T11974,P1076,PR131,5,1858.4
683461,T11974,P1025,PR100,4,1430.12
5591285,T11975,P1107,PR137,1,386.15
2296661,T11975,P1068,PR112,1,349.53
67268,T11976,P1024,PR110,5,580.05
7872258,T11977,P1122,PR109,1,43.84
1793333,T11978,P1103,PR147,5,2060.95
9912883,T11978,P1067,PR125,2,936.8
5604645,T11979,P1063,PR119,1,426.31
9546492,T11979,P1043,PR116,2,581.14
282621,T11979,P1179,PR116,1,101.92
2841551,T11980,P1055,PR103,2,25.3
4002818,T11980,P1188,PR104,5,82.6
4585455,T11981,P1001,PR122,5,255.45
8265343,T11981,P1147,PR145,2,856.9
7209558,T11982,P1060,PR109,1,427.24
6516961,T11982,P1054,PR145,5,941.15
4910797,T11982,P1049,PR127,5,1622.55
9911479,T11983,P1034,PR132,4,748.08
4826181,T11983,P1105,PR142,5,339.45
2091260,T11984,P1063,PR125,5,2131.55
4278179,T11984,P1180,PR149,4,157.32
24372,T11985,P1154,PR147,4,879.04
9910929,T11985,P1029,PR128,4,1306.28
2150689,T11985,P1048,PR126,3,51.12
2012884,T11986,P1047,PR117,5,719.9
2222119,T11986,P1171,PR139,2,394.28
3873116,T11986,P1182,PR109,1,14.02
1211303,T11987,P1190,PR141,1,144.52
3659710,T11988,P1101,PR104,2,40.2
9639765,T11988,P1070,PR109,1,53.1
1858485,T11988,P1000,PR149,2,249.44
1794385,T11989,P1003,PR120,4,1802.84
7500666,T11989,P1087,PR123,2,800.32
2067694,T11989,P1036,PR137,2,251.54
6353946,T11990,P1083,PR102,4,1736.8
4614819,T11990,P1168,PR139,5,1474.8
2448056,T11991,P1169,PR130,2,940.82
5925347,T11991,P1052,PR140,4,1908.76
8219382,T11992,P1170,PR136,2,579.72
820967,T11993,P1070,PR101,4,212.4
7269457,T11993,P1064,PR101,1,161.88
999794,T11994,P1040,PR138,1,317.41
8795993,T11994,P1191,PR148,4,253.96
1852482,T11995,P1052,PR141,4,1908.76
4755438,T11995,P1073,PR143,2,148.68
230983,T11996,P1045,PR133,4,406.6
1095469,T11996,P1121,PR141,5,1111.45
5086780,T11997,P1116,PR119,3,1464.15
7538726,T11997,P1164,PR132,2,171.3
7999968,T11997,P1051,PR103,3,1411.59
8058941,T11998,P1069,PR144,2,574.36
2239536,T11998,P1056,PR143,4,1858.08
8152093,T11999,P1199,PR110,2,753.1
